Date,Close/Last,Open,High,Low
10/24/2022,14226.11,14144.05,14269.34,14085.42
10/21/2022,14144.05,13840.47,14161.56,13779.47
10/20/2022,13840.47,13947.26,14095.69,13809.31
10/19/2022,13947.26,14089.20,14089.20,13852.45
10/18/2022,14089.20,13923.21,14207.84,13923.21
10/17/2022,13923.21,13607.31,13989.86,13607.31
10/14/2022,13607.31,13888.97,14041.94,13599.43
10/13/2022,13888.97,13546.80,13943.02,13278.56
10/12/2022,13546.80,13608.09,13647.42,13536.30
10/11/2022,13608.09,13693.57,13788.14,13518.55
10/10/2022,13693.57,13798.26,13846.85,13629.59
10/07/2022,13798.26,14087.38,14087.38,13727.79
10/06/2022,14087.38,14262.03,14268.42,14063.85
10/05/2022,14262.03,14319.49,14340.85,14079.91
10/04/2022,14319.49,13855.72,14322.36,13855.72
10/03/2022,13855.72,13472.18,13920.41,13472.18
09/30/2022,13472.18,13608.29,13725.06,13466.98
09/29/2022,13608.29,13833.18,13833.18,13498.28
09/28/2022,13833.18,13541.76,13894.65,13541.76
09/27/2022,13541.76,13580.39,13783.82,13467.35
09/26/2022,13580.39,13796.99,13813.54,13529.58
09/23/2022,13796.99,14116.59,14116.59,13640.88
09/22/2022,14116.59,14236.61,14277.24,14107.19
09/21/2022,14236.61,14474.72,14608.04,14236.12
09/20/2022,14474.72,14674.46,14674.46,14384.47
09/19/2022,14674.46,14573.91,14677.53,14429.95
09/16/2022,14573.91,14722.03,14722.03,14468.92
09/15/2022,14722.03,14843.21,14903.03,14686.97
09/14/2022,14843.21,14820.79,14898.76,14733.57
09/13/2022,14820.79,15352.18,15352.18,14784.34
09/12/2022,15352.18,15190.79,15397.14,15190.79
09/09/2022,15190.79,14961.77,15222.79,14961.77
09/08/2022,14961.77,14844.57,14962.02,14726.51
09/07/2022,14844.57,14631.52,14865.99,14562.78
09/06/2022,14631.52,14689.50,14748.74,14575.68
09/02/2022,14689.50,14771.90,14981.50,14635.00
09/01/2022,14771.90,14801.24,14801.24,14576.65
08/31/2022,14801.24,14931.42,14988.75,14801.24
08/30/2022,14931.42,15118.85,15142.67,14884.01
08/29/2022,15118.85,15178.21,15229.26,15067.95
08/26/2022,15178.21,15595.24,15628.35,15177.25
08/25/2022,15595.24,15392.06,15597.42,15392.06
08/24/2022,15392.06,15338.15,15433.43,15298.00
08/23/2022,15338.15,15341.85,15439.93,15322.05
08/22/2022,15341.85,15588.32,15588.32,15316.01
08/19/2022,15588.32,15763.90,15763.90,15555.51
08/18/2022,15763.90,15734.11,15785.74,15691.19
08/17/2022,15734.11,15846.79,15846.79,15659.96
08/16/2022,15846.79,15794.33,15897.67,15761.60
08/15/2022,15794.33,15804.39,15805.21,15652.17
08/12/2022,15804.39,15602.93,15805.77,15602.93
08/11/2022,15602.93,15552.70,15745.83,15552.70
08/10/2022,15552.70,15264.79,15562.23,15264.79
08/09/2022,15264.79,15305.80,15342.74,15225.20
08/08/2022,15305.80,15273.23,15417.81,15273.23
08/05/2022,15273.23,15224.21,15274.78,15100.63
08/04/2022,15224.21,15267.16,15283.98,15214.80
08/03/2022,15267.16,15162.68,15308.81,15162.68
08/02/2022,15162.68,15286.01,15328.26,15152.71
08/01/2022,15286.01,15327.71,15327.71,15192.31
07/29/2022,15327.71,15198.81,15354.73,15187.35
07/28/2022,15198.81,15031.04,15209.79,14922.81
07/27/2022,15031.04,14793.55,15075.98,14793.55
07/26/2022,14793.55,14899.09,14899.09,14761.27
07/25/2022,14899.09,14790.79,14907.19,14781.07
07/22/2022,14790.79,14871.13,14946.33,14708.12
07/21/2022,14871.13,14778.47,14872.27,14648.99
07/20/2022,14778.47,14766.60,14824.12,14682.13
07/19/2022,14766.60,14403.18,14778.60,14403.18
07/18/2022,14403.18,14449.68,14629.00,14376.88
07/15/2022,14449.68,14171.24,14449.72,14171.24
07/14/2022,14171.24,14340.28,14340.28,13988.86
07/13/2022,14340.28,14395.04,14425.16,14194.60
07/12/2022,14395.04,14502.43,14537.13,14343.83
07/11/2022,14502.43,14642.33,14642.33,14478.05
07/08/2022,14642.33,14676.50,14726.63,14567.94
07/07/2022,14676.50,14465.29,14701.30,14465.29
07/06/2022,14465.29,14499.49,14544.35,14340.48
07/05/2022,14499.49,14636.76,14636.76,14217.98
07/01/2022,14636.76,14487.64,14659.16,14341.28
06/30/2022,14487.64,14599.59,14599.59,14321.16
06/29/2022,14599.59,14667.32,14701.43,14545.01
06/28/2022,14667.32,14835.30,15028.05,14648.30
06/27/2022,14835.30,14811.55,14913.40,14771.86
06/24/2022,14811.55,14402.12,14813.23,14402.12
06/23/2022,14402.12,14352.78,14435.14,14226.01
06/22/2022,14352.78,14414.25,14489.14,14201.81
06/21/2022,14414.25,14097.05,14468.18,14097.05
06/17/2022,14097.05,14142.19,14261.38,13993.20
06/16/2022,14142.19,14595.23,14595.23,14055.34
06/15/2022,14595.23,14444.64,14746.24,14366.36
06/14/2022,14444.64,14527.90,14652.11,14332.67
06/13/2022,14527.90,15096.69,15096.69,14468.16
06/10/2022,15096.69,15472.46,15472.46,15078.14
06/09/2022,15472.46,15843.83,15843.83,15472.09
06/08/2022,15843.83,16019.56,16019.56,15806.41
06/07/2022,16019.56,15848.45,16022.83,15737.74
06/06/2022,15848.45,15797.17,15982.29,15797.17
06/03/2022,15797.17,15960.53,15960.53,15764.84
06/02/2022,15960.53,15709.61,15960.77,15645.35
06/01/2022,15709.61,15827.05,15922.03,15588.78
05/31/2022,15827.05,15942.62,15949.66,15794.19
05/27/2022,15942.62,15664.00,15942.84,15664.00
05/26/2022,15664.00,15412.19,15718.80,15412.19
05/25/2022,15412.19,15290.38,15472.27,15246.76
05/24/2022,15290.38,15342.96,15342.96,15056.42
05/23/2022,15342.96,15080.98,15383.37,15080.98
05/20/2022,15080.98,15035.87,15190.67,14785.20
05/19/2022,15035.87,15044.52,15179.26,14901.04
05/18/2022,15044.52,15541.91,15541.91,14997.51
05/17/2022,15541.91,15259.82,15544.55,15259.82
05/16/2022,15259.82,15257.36,15374.08,15150.92
05/13/2022,15257.36,14931.10,15304.20,14931.10
05/12/2022,14931.10,14902.14,15007.17,14695.69
05/11/2022,14902.14,15025.74,15290.63,14887.64
05/10/2022,15025.74,15057.87,15286.40,14855.60
05/09/2022,15057.87,15566.56,15566.56,15005.95
05/06/2022,15566.56,15652.61,15652.61,15360.16
05/05/2022,15652.61,16119.61,16119.61,15515.98
05/04/2022,16119.61,15729.53,16139.67,15650.65
05/03/2022,15729.53,15609.28,15818.73,15609.28
05/02/2022,15609.28,15615.25,15698.52,15324.73
04/29/2022,15615.25,16032.68,16053.29,15593.23
04/28/2022,16032.68,15741.82,16095.69,15706.03
04/27/2022,15741.82,15694.24,15887.68,15656.07
04/26/2022,15694.24,16054.76,16054.76,15694.16
04/25/2022,16054.76,16056.87,16079.16,15708.90
04/22/2022,16056.87,16499.33,16499.33,16047.54
04/21/2022,16499.33,16761.35,16882.64,16472.17
04/20/2022,16761.35,16658.90,16835.73,16658.90
04/19/2022,16658.90,16466.21,16685.94,16466.21
04/18/2022,16466.21,16511.51,16546.40,16407.37
04/14/2022,16511.51,16614.79,16680.22,16508.31
04/13/2022,16614.79,16465.99,16627.93,16465.99
04/12/2022,16465.99,16534.20,16693.48,16419.08
04/11/2022,16534.20,16689.95,16689.95,16519.86
04/08/2022,16689.95,16631.45,16775.56,16616.40
04/07/2022,16631.45,16587.10,16690.40,16449.77
04/06/2022,16587.10,16645.05,16645.05,16472.67
04/05/2022,16645.05,16830.94,16889.38,16612.59
04/04/2022,16829.75,16787.75,16841.62,16735.88
04/01/2022,16787.75,16670.91,16797.64,16652.69
03/31/2022,16670.91,16932.76,16932.76,16670.85
03/30/2022,16932.76,17014.76,17031.65,16858.71
03/29/2022,17014.76,16798.72,17034.91,16798.72
03/28/2022,16798.72,16792.80,16798.72,16640.14
03/25/2022,16792.80,16701.82,16794.18,16669.79
03/24/2022,16701.82,16558.53,16702.23,16558.53
03/23/2022,16558.53,16735.48,16735.48,16557.58
03/22/2022,16735.48,16606.67,16768.67,16606.67
03/21/2022,16606.67,16612.64,16694.68,16514.99
03/18/2022,16612.64,16483.58,16615.96,16412.50
03/17/2022,16483.58,16261.50,16483.67,16212.57
03/16/2022,16261.50,15895.67,16262.55,15895.67
03/15/2022,15895.67,15694.35,15914.93,15694.35
03/14/2022,15694.35,15753.70,15917.93,15635.77
03/11/2022,15753.70,15929.56,16028.20,15747.56
03/10/2022,15929.56,15977.54,15977.54,15761.93
03/09/2022,15977.54,15625.93,16054.78,15625.93
03/08/2022,15625.93,15708.23,15948.96,15621.76
03/07/2022,15708.23,16129.66,16129.66,15704.19
03/04/2022,16129.66,16287.49,16287.49,15954.19
03/03/2022,16287.49,16380.91,16434.87,16185.31
03/02/2022,16380.91,16069.16,16435.00,16069.16
03/01/2022,16069.16,16313.89,16351.30,15986.06
02/28/2022,16313.89,16427.96,16427.96,16136.97
02/25/2022,16427.96,15995.99,16432.79,15995.99
02/24/2022,15995.99,16019.58,16020.05,15571.35
02/23/2022,16019.58,16215.62,16358.85,15998.33
02/22/2022,16215.62,16392.32,16406.47,16099.02
02/18/2022,16392.32,16492.05,16560.12,16333.51
02/17/2022,16492.05,16770.36,16770.36,16462.15
02/16/2022,16770.36,16745.83,16813.01,16658.32
02/15/2022,16745.83,16531.31,16757.43,16531.31
02/14/2022,16531.31,16664.99,16664.99,16422.56
02/11/2022,16664.99,16855.96,16969.65,16600.29
02/10/2022,16855.96,17069.66,17160.33,16790.76
02/09/2022,17069.66,16853.71,17083.36,16853.71
02/08/2022,16853.71,16722.76,16880.33,16685.23
02/07/2022,16722.76,16701.58,16826.71,16684.90
02/04/2022,16701.58,16677.39,16817.27,16552.37
02/03/2022,16677.39,16904.52,16904.52,16661.60
02/02/2022,16904.52,16829.72,16926.19,16763.05
02/01/2022,16829.72,16659.77,16840.56,16606.16
01/31/2022,16659.77,16397.86,16663.85,16344.66
01/28/2022,16397.86,16152.12,16400.01,15998.69
01/27/2022,16152.12,16236.51,16502.27,16090.69
01/26/2022,16236.51,16340.32,16598.16,16113.03
01/25/2022,16340.32,16413.97,16484.88,16000.57
01/24/2022,16413.97,16397.34,16439.39,15816.09
01/21/2022,16397.34,16663.77,16683.39,16362.99
01/20/2022,16663.77,16818.98,17045.26,16648.78
01/19/2022,16818.98,16950.91,17059.19,16814.81
01/18/2022,16950.91,17219.06,17219.06,16895.33
01/14/2022,17219.06,17259.02,17259.02,17056.67
01/13/2022,17259.02,17353.76,17442.54,17230.12
01/12/2022,17353.76,17294.54,17406.16,17273.81
01/11/2022,17294.54,17119.56,17298.01,17053.04
01/10/2022,17119.56,17166.28,17166.28,16894.91
01/07/2022,17166.28,17156.52,17222.90,17107.33
01/06/2022,17156.52,17112.60,17240.39,17048.96
01/05/2022,17112.60,17336.76,17415.61,17111.97
01/04/2022,17336.76,17226.10,17377.43,17226.10
01/03/2022,17226.10,17164.13,17230.99,17119.99
12/31/2021,17164.13,17164.24,17226.42,17145.98
12/30/2021,17164.24,17149.93,17238.65,17149.93
12/29/2021,17149.93,17134.16,17181.70,17107.75
12/28/2021,17134.16,17141.09,17217.37,17111.73
12/27/2021,17141.09,16963.44,17141.83,16963.44
12/23/2021,16963.44,16874.88,17011.48,16874.88
12/22/2021,16874.88,16744.27,16879.22,16717.62
12/21/2021,16744.27,16442.31,16753.98,16442.31
12/20/2021,16442.31,16668.64,16668.64,16310.57
12/17/2021,16668.64,16849.09,16849.09,16626.54
12/16/2021,16849.09,16813.57,16985.08,16790.72
12/15/2021,16813.57,16652.58,16822.70,16567.19
12/14/2021,16652.58,16719.57,16768.49,16609.69
12/13/2021,16719.57,16856.63,16856.63,16691.16
12/10/2021,16856.63,16780.47,16888.58,16762.94
12/09/2021,16780.47,16899.92,16899.92,16780.41
12/08/2021,16899.92,16853.57,16923.74,16838.77
12/07/2021,16853.57,16591.97,16918.73,16591.97
12/06/2021,16591.97,16347.87,16664.30,16347.87
12/03/2021,16347.87,16475.25,16552.52,16219.86
12/02/2021,16475.25,16133.89,16526.60,16133.89
12/01/2021,16133.89,16318.97,16636.78,16133.21
11/30/2021,16318.97,16683.98,16683.98,16303.27
11/29/2021,16683.98,16624.87,16794.55,16601.74
11/26/2021,16624.87,17036.81,17036.89,16546.56
11/24/2021,17036.81,17007.90,17046.09,16911.83
11/23/2021,17007.90,16945.78,17026.54,16887.80
11/22/2021,16945.78,16973.96,17082.70,16945.67
11/19/2021,16973.96,17117.74,17117.74,16965.80
11/18/2021,17117.74,17192.66,17192.66,17049.06
11/17/2021,17192.66,17302.79,17302.79,17158.98
11/16/2021,17302.79,17285.55,17364.31,17285.55
11/15/2021,17285.55,17297.66,17336.84,17267.89
11/12/2021,17297.66,17220.41,17312.94,17220.41
11/11/2021,17220.41,17192.03,17246.86,17192.03
11/10/2021,17192.03,17286.91,17322.72,17145.00
11/09/2021,17286.91,17310.51,17323.12,17217.94
11/08/2021,17310.51,17242.36,17341.78,17242.36
11/05/2021,17242.36,17168.87,17306.21,17168.87
11/04/2021,17168.87,17209.75,17230.80,17110.48
11/03/2021,17209.75,17115.17,17220.60,17081.99
11/02/2021,17115.17,17131.08,17131.08,17078.81
11/01/2021,17131.08,17016.41,17138.38,17016.41
10/29/2021,17016.41,17077.00,17077.00,16977.49
10/28/2021,17077.00,16920.38,17077.52,16920.38
10/27/2021,16920.38,17145.15,17145.15,16920.38
10/26/2021,17145.15,17169.07,17228.30,17131.44
10/25/2021,17169.07,17122.24,17192.18,17096.16
10/22/2021,17122.24,17083.15,17157.39,17031.74
10/21/2021,17083.15,17099.21,17099.21,17005.44
10/20/2021,17099.21,16988.16,17111.21,16988.16
10/19/2021,16988.16,16862.00,16995.80,16862.00
10/18/2021,16862.00,16871.74,16891.50,16776.61
10/15/2021,16871.74,16744.29,16914.67,16744.29
10/14/2021,16744.29,16513.16,16750.39,16513.16
10/13/2021,16513.16,16441.75,16538.44,16359.35
10/12/2021,16441.75,16430.07,16515.53,16411.51
10/11/2021,16430.07,16517.23,16633.52,16429.13
10/08/2021,16517.23,16511.81,16585.11,16505.08
10/07/2021,16511.81,16338.46,16601.69,16338.46
10/06/2021,16338.46,16327.09,16342.22,16096.85
10/05/2021,16327.09,16198.56,16411.39,16198.56
10/04/2021,16198.56,16323.74,16368.49,16127.15
10/01/2021,16323.74,16144.92,16398.31,16094.50
09/30/2021,16144.92,16344.89,16407.98,16144.29
09/29/2021,16344.89,16328.78,16417.54,16318.17
09/28/2021,16328.78,16599.79,16599.79,16303.90
09/27/2021,16599.79,16539.15,16658.52,16539.15
09/24/2021,16539.15,16567.26,16582.54,16502.72
09/23/2021,16567.26,16352.18,16627.02,16352.18
09/22/2021,16352.18,16184.50,16456.36,16184.50
09/21/2021,16184.50,16168.17,16325.25,16154.46
09/20/2021,16168.17,16460.35,16460.35,15988.03
09/17/2021,16460.35,16576.77,16586.07,16442.36
09/16/2021,16576.77,16626.88,16638.40,16497.81
09/15/2021,16626.88,16497.23,16645.29,16481.64
09/14/2021,16497.23,16635.39,16678.31,16471.06
09/13/2021,16635.39,16563.48,16689.05,16563.23
09/10/2021,16563.48,16663.12,16767.44,16562.62
09/09/2021,16663.12,16731.04,16790.08,16653.56
09/08/2021,16731.04,16801.18,16801.18,16677.16
09/07/2021,16801.18,16909.72,16909.72,16800.70
09/03/2021,16909.72,16926.72,16932.14,16875.82
09/02/2021,16926.72,16845.99,16944.48,16845.99
09/01/2021,16845.99,16806.44,16879.85,16791.15
08/31/2021,16806.44,16819.63,16849.16,16783.05
08/30/2021,16819.63,16844.75,16873.16,16801.34
08/27/2021,16844.75,16694.32,16858.42,16694.32
08/26/2021,16694.32,16812.84,16812.84,16684.23
08/25/2021,16812.84,16741.16,16840.86,16716.88
08/24/2021,16741.16,16648.55,16771.25,16648.55
08/23/2021,16648.55,16516.68,16679.77,16516.68
08/20/2021,16516.68,16429.14,16535.18,16399.61
08/19/2021,16429.14,16550.34,16550.34,16345.40
08/18/2021,16550.34,16707.13,16729.59,16545.73
08/17/2021,16707.13,16836.74,16836.74,16589.39
08/16/2021,16836.74,16868.11,16868.11,16709.21
08/13/2021,16868.11,16871.12,16887.25,16847.18
08/12/2021,16871.12,16875.39,16875.39,16802.39
08/11/2021,16875.39,16792.78,16875.74,16792.78
08/10/2021,16792.78,16726.95,16821.39,16726.95
08/09/2021,16726.95,16748.08,16756.18,16678.55
08/06/2021,16748.08,16695.50,16775.90,16695.50
08/05/2021,16695.50,16594.48,16695.53,16594.48
08/04/2021,16594.48,16713.46,16713.46,16593.46
08/03/2021,16713.46,16576.21,16714.26,16509.62
08/02/2021,16576.21,16602.29,16761.24,16568.26
07/30/2021,16602.29,16697.14,16715.88,16575.50
07/29/2021,16697.14,16573.56,16750.67,16573.56
07/28/2021,16573.56,16520.96,16628.94,16490.65
07/27/2021,16520.96,16565.31,16565.31,16430.52
07/26/2021,16565.31,16552.38,16571.49,16513.36
07/23/2021,16552.38,16455.92,16564.14,16455.92
07/22/2021,16455.92,16503.47,16510.34,16404.38
07/21/2021,16503.47,16321.94,16517.61,16321.94
07/20/2021,16321.94,16052.71,16362.26,16052.71
07/19/2021,16052.71,16364.66,16364.66,15954.69
07/16/2021,16364.66,16499.06,16557.49,16345.51
07/15/2021,16499.06,16543.78,16543.78,16424.42
07/14/2021,16543.78,16575.77,16674.54,16510.38
07/13/2021,16575.77,16673.14,16673.14,16572.88
07/12/2021,16673.14,16633.30,16681.65,16553.79
07/09/2021,16633.30,16359.70,16639.20,16359.70
07/08/2021,16359.70,16559.31,16559.31,16245.48
07/07/2021,16559.31,16542.75,16593.57,16449.09
07/06/2021,16542.75,16674.85,16674.85,16448.77
07/02/2021,16674.85,16640.96,16689.43,16608.34
07/01/2021,16640.96,16555.35,16649.10,16555.35
06/30/2021,16555.35,16547.57,16568.92,16517.03
06/29/2021,16547.57,16573.72,16627.45,16533.97
06/28/2021,16573.72,16658.79,16658.79,16522.49
06/25/2021,16658.79,16558.62,16678.00,16558.62
06/24/2021,16558.62,16437.63,16573.31,16437.63
06/23/2021,16437.63,16449.01,16511.56,16436.75
06/22/2021,16449.01,16411.98,16487.13,16349.29
06/21/2021,16411.98,16143.95,16421.93,16143.95
06/18/2021,16143.95,16411.65,16411.65,16142.50
06/17/2021,16411.65,16542.76,16562.19,16307.07
06/16/2021,16542.76,16655.81,16655.81,16497.75
06/15/2021,16655.81,16662.42,16685.04,16596.80
06/14/2021,16662.42,16694.93,16694.93,16600.47
06/11/2021,16694.93,16651.43,16696.51,16629.63
06/10/2021,16651.43,16620.00,16726.95,16613.15
06/09/2021,16620.00,16685.48,16691.02,16619.96
06/08/2021,16685.48,16685.14,16704.48,16607.14
06/07/2021,16685.14,16708.74,16725.55,16669.90
06/04/2021,16708.74,16632.34,16718.01,16632.34
06/03/2021,16632.34,16673.96,16673.96,16530.20
06/02/2021,16673.96,16643.32,16691.96,16620.55
06/01/2021,16643.32,16555.66,16718.67,16555.66
05/28/2021,16555.66,16531.94,16588.69,16531.94
05/27/2021,16531.94,16451.96,16546.36,16451.96
05/26/2021,16451.96,16390.19,16466.34,16388.32
05/25/2021,16390.19,16464.69,16525.81,16375.15
05/24/2021,16464.69,16375.00,16508.52,16375.00
05/21/2021,16375.00,16350.45,16475.00,16344.76
05/20/2021,16350.45,16233.32,16398.77,16233.30
05/19/2021,16233.32,16337.73,16337.73,16040.43
05/18/2021,16337.73,16422.96,16458.23,16337.29
05/17/2021,16422.96,16415.36,16434.25,16341.18
05/14/2021,16415.36,16181.63,16438.90,16181.63
05/13/2021,16181.63,16042.97,16243.27,16035.49
05/12/2021,16042.97,16355.62,16355.62,16030.30
05/11/2021,16355.62,16516.83,16516.83,16211.54
05/10/2021,16516.83,16590.43,16685.89,16516.80
05/07/2021,16590.43,16459.60,16598.02,16439.04
05/06/2021,16459.60,16348.41,16462.44,16275.16
05/05/2021,16348.41,16289.27,16394.62,16284.74
05/04/2021,16289.27,16325.24,16325.24,16156.99
05/03/2021,16325.24,16219.33,16375.07,16219.33
04/30/2021,16219.33,16376.00,16376.00,16199.48
04/29/2021,16376.00,16322.13,16413.28,16263.04
04/28/2021,16322.13,16273.31,16362.60,16273.31
04/27/2021,16273.31,16241.21,16287.62,16212.75
04/26/2021,16241.21,16206.00,16278.10,16206.00
04/23/2021,16206.00,16030.62,16246.37,16030.62
04/22/2021,16030.62,16121.61,16175.20,15991.84
04/21/2021,16121.61,15944.61,16128.90,15903.46
04/20/2021,15944.61,16107.56,16107.56,15887.39
04/19/2021,16107.56,16186.29,16186.29,16076.57
04/16/2021,16186.29,16116.85,16207.10,16116.85
04/15/2021,16116.85,16000.15,16123.47,16000.15
04/14/2021,16000.15,16011.50,16076.26,15986.81
04/13/2021,15962.34,15977.46,15989.80,15902.16
04/12/2021,15977.46,15956.37,15986.36,15933.73
04/09/2021,15956.37,15886.56,15956.38,15865.60
04/08/2021,15886.56,15838.85,15894.80,15812.37
04/07/2021,15838.85,15877.96,15905.25,15804.45
04/06/2021,15877.96,15870.34,15920.28,15842.25
04/05/2021,15870.34,15752.24,15882.10,15752.24
04/01/2021,15752.24,15601.74,15752.33,15601.74
03/31/2021,15601.74,15626.11,15681.91,15601.74
03/30/2021,15626.11,15611.88,15663.01,15551.53
03/29/2021,15611.88,15682.54,15682.54,15522.66
03/26/2021,15682.54,15410.37,15687.18,15410.37
03/25/2021,15410.37,15276.56,15439.09,15138.69
03/24/2021,15276.56,15346.53,15479.85,15276.56
03/23/2021,15346.53,15551.58,15551.58,15306.07
03/22/2021,15551.58,15562.26,15595.60,15496.56
03/19/2021,15562.26,15589.07,15636.12,15454.11
03/18/2021,15589.07,15731.15,15797.94,15559.83
03/17/2021,15731.15,15669.30,15746.03,15579.53
03/16/2021,15669.30,15775.50,15775.50,15639.35
03/15/2021,15775.50,15715.21,15778.04,15613.17
03/12/2021,15715.21,15648.00,15717.81,15607.80
03/11/2021,15648.00,15521.84,15701.82,15521.84
03/10/2021,15521.84,15375.63,15573.27,15375.63
03/09/2021,15375.63,15288.38,15498.09,15288.38
03/08/2021,15288.38,15251.83,15471.91,15236.93
03/05/2021,15251.83,14959.41,15284.16,14818.55
03/04/2021,14959.41,15199.19,15246.98,14765.55
03/03/2021,15199.19,15277.02,15336.35,15197.92
03/02/2021,15277.02,15327.77,15366.92,15257.92
03/01/2021,15327.77,15010.47,15396.52,15010.47
02/26/2021,15010.47,15206.67,15209.77,14943.97
02/25/2021,15206.67,15539.42,15555.90,15156.83
02/24/2021,15539.42,15359.13,15566.47,15326.67
02/23/2021,15359.13,15340.47,15404.68,15089.98
02/22/2021,15340.47,15362.69,15423.63,15264.85
02/19/2021,15362.69,15290.64,15418.57,15290.64
02/18/2021,15290.64,15402.59,15402.59,15205.04
02/17/2021,15402.59,15423.02,15423.02,15289.40
02/16/2021,15423.02,15370.22,15483.20,15370.22
02/12/2021,15369.60,15297.09,15373.77,15254.87
02/11/2021,15297.09,15273.90,15341.34,15195.85
02/10/2021,15273.90,15244.40,15343.78,15183.96
02/09/2021,15244.40,15226.61,15266.83,15168.67
02/08/2021,15226.61,15069.60,15226.65,15069.60
02/05/2021,15069.60,14975.43,15087.97,14975.43
02/04/2021,14975.43,14839.06,14976.18,14839.06
02/03/2021,14839.06,14768.58,14871.57,14753.31
02/02/2021,14768.58,14596.18,14830.79,14596.18
02/01/2021,14596.18,14397.20,14623.44,14397.20
01/29/2021,14397.20,14669.52,14669.52,14328.46
01/28/2021,14669.52,14487.73,14767.55,14487.73
01/27/2021,14487.73,14867.37,14867.37,14447.36
01/26/2021,14867.37,14935.29,14995.55,14860.56
01/25/2021,14935.29,14951.84,14957.98,14765.43
01/22/2021,14951.84,14895.73,14979.95,14881.38
01/21/2021,15019.05,15102.53,15102.53,14998.86
01/20/2021,15097.28,15067.86,15114.11,15029.28
01/19/2021,14987.34,15026.64,15037.49,14958.72
01/15/2021,14894.17,14949.34,14952.34,14791.65
01/14/2021,15044.38,15063.56,15129.12,15037.29
01/13/2021,14983.61,15017.02,15045.54,14931.12
01/12/2021,15010.29,14970.78,15024.52,14923.82
01/11/2021,14937.96,14828.03,14975.27,14817.74
01/08/2021,14966.83,14990.52,15006.16,14818.80
01/07/2021,14928.75,14866.92,14948.30,14849.35
01/06/2021,14788.84,14594.48,14898.49,14590.41
01/05/2021,14536.53,14378.70,14579.28,14378.70
01/04/2021,14376.70,14601.45,14605.75,14258.25
12/31/2020,14524.80,14469.00,14533.21,14422.74
12/30/2020,14477.48,14447.96,14520.57,14447.96
12/29/2020,14397.92,14500.03,14515.81,14371.87
12/28/2020,14405.77,14476.35,14481.48,14396.23
12/24/2020,14382.50,14387.08,14390.24,14324.77
12/23/2020,14398.62,14397.01,14457.29,14397.01
12/22/2020,14321.34,14368.56,14368.99,14305.62
12/21/2020,14378.85,14257.73,14408.11,14171.77
12/18/2020,14467.82,14525.74,14529.88,14394.35
12/17/2020,14516.73,14488.69,14519.99,14472.19
12/16/2020,14408.94,14426.08,14442.89,14370.51
12/15/2020,14402.32,14303.03,14410.15,14271.36
12/14/2020,14214.93,14445.36,14459.65,14214.03
12/11/2020,14355.29,14332.97,14369.24,14260.89
12/10/2020,14394.34,14310.40,14413.06,14290.93
12/09/2020,14374.08,14466.07,14476.68,14293.27
12/08/2020,14402.17,14304.14,14424.98,14304.14
12/07/2020,14354.97,14375.55,14386.98,14314.47
12/04/2020,14417.33,14299.51,14417.40,14297.73
12/03/2020,14217.18,14210.54,14283.73,14184.49
12/02/2020,14188.24,14104.06,14198.79,14076.71
12/01/2020,14146.64,14183.45,14233.46,14131.33
11/30/2020,14006.46,14140.95,14140.95,13977.05
11/27/2020,14198.50,14209.89,14229.12,14165.71
11/25/2020,14191.58,14187.34,14203.44,14122.10
11/24/2020,14249.50,14158.71,14271.09,14138.38
11/23/2020,13998.24,13934.20,14029.33,13911.30
11/20/2020,13827.00,13853.12,13883.45,13810.24
11/19/2020,13863.23,13765.52,13871.26,13714.27
11/18/2020,13808.65,13986.41,14004.61,13808.37
11/17/2020,13949.10,13880.81,13989.34,13818.76
11/16/2020,13982.19,13946.19,13985.51,13879.18
11/13/2020,13761.32,13644.95,13787.70,13644.95
11/12/2020,13551.47,13645.45,13675.24,13476.23
11/11/2020,13724.78,13779.93,13779.93,13669.89
11/10/2020,13707.99,13663.18,13732.62,13577.02
11/09/2020,13611.65,13726.21,13930.88,13608.38
11/06/2020,13218.67,13233.45,13270.47,13188.24
11/05/2020,13199.12,13125.75,13252.83,13125.75
11/04/2020,12978.95,12916.23,13161.52,12868.62
11/03/2020,12877.45,12781.17,12936.90,12781.17
11/02/2020,12662.17,12573.34,12675.13,12535.93
10/30/2020,12429.28,12448.69,12492.62,12293.75
10/29/2020,12502.29,12409.04,12584.47,12317.80
10/28/2020,12415.42,12575.29,12617.58,12411.10
10/27/2020,12817.87,12921.25,12934.11,12817.87
10/26/2020,12936.39,13063.80,13063.80,12815.28
10/23/2020,13199.86,13208.61,13215.59,13117.82
10/22/2020,13145.92,13048.69,13162.80,13002.96
10/21/2020,13040.13,13085.62,13153.42,13039.35
10/20/2020,13092.16,13085.03,13198.02,13073.17
10/19/2020,13018.51,13218.76,13247.75,12999.41
10/16/2020,13169.32,13183.61,13241.53,13164.54
10/15/2020,13137.25,12974.13,13148.70,12960.98
10/14/2020,13143.16,13222.36,13267.16,13135.90
10/13/2020,13211.95,13271.25,13280.19,13181.59
10/12/2020,13324.87,13289.55,13350.59,13274.94
10/09/2020,13252.62,13256.82,13297.00,13207.59
10/08/2020,13190.58,13116.13,13191.01,13100.97
10/07/2020,13042.33,12950.56,13073.00,12950.56
10/06/2020,12837.88,12995.95,13083.30,12824.20
